CLIENTNUM,Attrition_Flag,Customer_Age,Gender,Dependent_count,Education_Level,Marital_Status,Income_Category,Card_Category,Months_Inactive_12_mon,Credit_Limit,Total_Revolving_Bal,Total_Trans_Amt
818929158,Existing Customer,36,M,2,Doctorate,Single,$40K - $60K,Blue,3,11558,0,2220
709513458,Existing Customer,49,M,3,High School,,$60K - $80K,Blue,2,9551,1833,3213
717705858,Existing Customer,40,M,2,High School,,$80K - $120K,Blue,3,29923,0,2528
716573058,Attrited Customer,54,F,3,Doctorate,,Less than $40K,Blue,3,1438.3,0,1598
827695683,Existing Customer,40,M,3,Uneducated,Single,$120K +,Blue,2,34516,1329,3906
819189108,Existing Customer,63,M,0,College,Single,$80K - $120K,Blue,2,9033,0,4456
716977758,Attrited Customer,44,F,3,Uneducated,Married,Less than $40K,Blue,3,3675,2517,1913
714901383,Existing Customer,44,M,2,High School,Married,$80K - $120K,Blue,3,9183,2191,4503
718500633,Existing Customer,45,F,4,,Married,Less than $40K,Blue,1,7924,1896,3270
713516433,Existing Customer,36,F,3,College,Single,Less than $40K,Blue,1,5383,737,2934
715140933,Existing Customer,45,F,3,Graduate,Single,$40K - $60K,Silver,2,21425,1459,3704
712642533,Existing Customer,38,M,3,,,$80K - $120K,Blue,1,32866,2098,3788
721498008,Existing Customer,44,F,3,Uneducated,Single,Less than $40K,Blue,2,1438.3,0,3966
717189183,Existing Customer,35,M,1,Doctorate,Single,$40K - $60K,Blue,3,10467,1961,2665
708902883,Existing Customer,55,M,2,Graduate,Single,$120K +,Blue,2,12856,0,3364
817889583,Attrited Customer,61,F,0,Graduate,Single,$40K - $60K,Blue,3,9721,0,2260
717242058,Attrited Customer,43,F,5,Graduate,Married,Less than $40K,Blue,3,3981,0,2134
715628733,Existing Customer,40,F,4,,Single,Less than $40K,Blue,3,7587,0,3157
716613933,Existing Customer,51,F,3,High School,Single,$40K - $60K,Blue,5,3417,1482,3651
712709508,Existing Customer,48,F,2,,Single,,Blue,3,8012,0,2645
716306583,Attrited Customer,64,M,0,Graduate,Single,Less than $40K,Blue,3,3812,2517,2325
720026058,Existing Customer,49,M,3,Graduate,Married,$80K - $120K,Blue,1,21378,1284,3526
756397458,Existing Customer,54,F,1,Graduate,Single,Less than $40K,Silver,3,12873,0,3170
712644483,Existing Customer,46,M,3,High School,Single,$60K - $80K,Blue,3,20229,1217,4270
814489683,Existing Customer,34,F,2,,Single,Less than $40K,Blue,1,5387,795,2596
789111483,Existing Customer,46,M,3,Graduate,,$80K - $120K,Blue,3,16546,1850,4255
709573533,Existing Customer,48,M,3,Uneducated,Married,$40K - $60K,Blue,1,11191,0,3914
807137808,Existing Customer,45,M,3,High School,Divorced,$60K - $80K,Blue,1,17576,0,3494
711861258,Existing Customer,65,F,1,Uneducated,Single,Less than $40K,Blue,2,4182,0,4046
716660583,Existing Customer,45,M,0,Graduate,Single,$40K - $60K,Blue,5,10271,1746,3696
717222033,Existing Customer,40,F,3,,Single,Less than $40K,Blue,1,1647,1198,4272
716617608,Existing Customer,50,F,1,High School,Single,Less than $40K,Blue,3,1560,995,1936
716786808,Existing Customer,40,M,5,Post-Graduate,Single,$60K - $80K,Blue,2,1659,0,3838
718882008,Existing Customer,38,M,1,High School,Single,$120K +,Blue,2,22487,889,4960
770975133,Existing Customer,36,M,0,Graduate,,Less than $40K,Blue,2,5403,1854,4382
715234008,Existing Customer,54,F,1,High School,Single,$40K - $60K,Blue,3,4717,1590,4216
709326183,Existing Customer,50,M,2,High School,Single,$60K - $80K,Blue,2,5180,1211,3447
721233033,Attrited Customer,50,M,2,High School,Single,$80K - $120K,Blue,2,4915,464,1474
712319958,Existing Customer,41,M,4,High School,Married,$80K - $120K,Blue,2,12154,2517,3853
712198983,Existing Customer,46,M,4,Graduate,Married,$60K - $80K,Blue,3,3258,0,3169
772103208,Existing Customer,44,F,5,High School,,,Blue,3,13349,0,3534
779502333,Attrited Customer,50,M,4,Graduate,Single,$120K +,Silver,3,34516,0,1480
718737708,Existing Customer,45,M,4,Graduate,Single,$80K - $120K,Blue,5,31458,1202,4202
821351958,Existing Customer,40,F,4,College,Married,Less than $40K,Blue,1,1438.3,0,3308
716142858,Existing Customer,46,F,4,Uneducated,Married,Less than $40K,Silver,1,10961,1391,3914
826079508,Existing Customer,48,M,2,,,$60K - $80K,Blue,3,8904,1886,3654
773236983,Existing Customer,47,M,4,High School,Married,$40K - $60K,Blue,2,2498,2258,1839
826717533,Existing Customer,42,M,3,Graduate,,$80K - $120K,Blue,1,16105,724,4631
789334458,Existing Customer,43,F,3,Graduate,,,Silver,1,34516,1858,4197
814092858,Existing Customer,49,F,3,Graduate,,,Blue,2,2222,694,4372
708355683,Existing Customer,46,F,4,Graduate,Married,,Blue,2,16815,0,2976
803124408,Attrited Customer,41,F,3,,Married,,Blue,3,11538,0,1926
789964983,Attrited Customer,45,M,2,Graduate,Divorced,$40K - $60K,Blue,2,9569,0,1724
720303933,Existing Customer,40,M,2,Graduate,Married,$80K - $120K,Blue,1,3340,1282,4526
708665133,Existing Customer,40,M,2,Graduate,Married,$80K - $120K,Blue,2,3654,1172,4003
828236133,Existing Customer,49,M,2,Graduate,Married,$40K - $60K,Blue,2,10541,1387,4269
712000758,Existing Customer,51,M,4,Uneducated,Single,$120K +,Silver,2,34516,1959,3997
715378383,Existing Customer,43,F,4,Graduate,Single,,Silver,3,34516,1893,3639
769985883,Existing Customer,45,M,2,Graduate,Single,$80K - $120K,Blue,3,1613,0,3549
709297608,Attrited Customer,38,M,3,College,Single,$80K - $120K,Blue,3,1438.3,0,1585
716971833,Existing Customer,40,F,2,Uneducated,Married,,Blue,3,13126,0,4496
801373833,Existing Customer,49,M,4,College,Divorced,$40K - $60K,Blue,2,1922,710,2920
716040783,Existing Customer,45,F,3,Graduate,,Less than $40K,Silver,2,14521,0,4178
817977933,Attrited Customer,63,F,0,Graduate,Single,Less than $40K,Blue,6,1931,1531,2288
827055333,Existing Customer,43,M,3,Graduate,Single,$40K - $60K,Blue,3,8513,1042,2015
772116408,Existing Customer,50,M,1,High School,Single,$40K - $60K,Blue,1,2421,1029,2377
734924658,Existing Customer,47,F,5,High School,Married,Less than $40K,Blue,3,1478,792,4123
711775383,Existing Customer,63,M,1,Graduate,Single,$60K - $80K,Blue,1,2466,0,4059
715019058,Existing Customer,30,F,2,Post-Graduate,Divorced,Less than $40K,Blue,1,2501,1845,2933
780715683,Existing Customer,41,M,3,Doctorate,Single,$60K - $80K,Blue,1,13602,0,3582
827341383,Existing Customer,38,M,3,Graduate,Single,Less than $40K,Blue,3,3094,1317,3607
708757233,Existing Customer,44,F,2,High School,Married,Less than $40K,Blue,2,2485,1489,3697
710504283,Existing Customer,50,M,1,Uneducated,Married,$80K - $120K,Blue,3,14817,1463,4014
713919183,Existing Customer,50,M,3,,Married,$80K - $120K,Blue,3,13824,1582,4630
713171358,Existing Customer,46,F,4,College,Single,Less than $40K,Blue,1,1438.3,0,3880
773140683,Existing Customer,51,M,0,,Married,$60K - $80K,Blue,1,3797,1202,4191
716358033,Existing Customer,53,F,1,Graduate,Single,Less than $40K,Blue,3,6189,0,5004
826410708,Existing Customer,40,M,4,,Married,$60K - $80K,Blue,2,22956,1407,5554
789717708,Existing Customer,49,F,1,,Married,$40K - $60K,Blue,2,3943,1135,4180
711679533,Existing Customer,54,M,2,Post-Graduate,Divorced,$120K +,Blue,2,5569,968,2600
711342483,Existing Customer,50,M,1,College,Married,$80K - $120K,Blue,2,2418,1720,3896
720242733,Existing Customer,45,M,4,,Single,Less than $40K,Blue,2,1963,1549,3718
721213833,Existing Customer,46,F,2,High School,,,Blue,1,7966,1423,3780
756624183,Existing Customer,51,F,3,Graduate,Married,Less than $40K,Blue,1,7742,2024,3507
717622308,Existing Customer,63,F,0,High School,Single,Less than $40K,Blue,3,2074,1688,4232
714629358,Attrited Customer,54,F,3,Graduate,Divorced,$40K - $60K,Blue,3,4948,0,1796
744307008,Existing Customer,51,M,1,Uneducated,Married,$60K - $80K,Blue,2,4988,0,3890
708871158,Existing Customer,60,M,1,Graduate,Single,$60K - $80K,Silver,3,28701,0,3516
710979033,Existing Customer,30,M,0,,Single,$40K - $60K,Blue,1,6607,2517,3046
818903583,Existing Customer,44,M,5,Uneducated,Divorced,$60K - $80K,Blue,2,16034,1597,3628
712980333,Existing Customer,33,M,3,Graduate,Divorced,$60K - $80K,Blue,3,24149,1848,2584
717655458,Existing Customer,40,F,2,Uneducated,,$40K - $60K,Silver,3,16903,1507,3819
822112383,Existing Customer,52,M,3,College,Married,$60K - $80K,Blue,1,1438.3,0,3769
711538758,Attrited Customer,39,M,5,Graduate,Single,$60K - $80K,Blue,3,24657,633,1954
719987733,Attrited Customer,51,F,3,,Single,$40K - $60K,Blue,3,5026,0,1844
719184783,Existing Customer,51,F,1,Graduate,Single,,Blue,2,9352,1429,3536
715857183,Existing Customer,46,M,2,College,Single,$60K - $80K,Blue,3,4939,1296,2150
719657583,Attrited Customer,44,M,3,Graduate,Married,$40K - $60K,Blue,2,9502,2457,2310
789713208,Attrited Customer,62,F,0,Doctorate,Single,Less than $40K,Blue,3,2936,326,2692
802031583,Existing Customer,53,M,2,Uneducated,Single,$80K - $120K,Blue,1,22855,0,3711
711529383,Existing Customer,47,F,3,Graduate,Married,$40K - $60K,Blue,1,6602,1224,3163
715371108,Attrited Customer,45,M,3,Graduate,Married,$80K - $120K,Blue,3,3728,0,1632
712988958,Existing Customer,42,M,4,Graduate,Single,$60K - $80K,Blue,2,2021,1731,3253
713005908,Existing Customer,47,F,2,Graduate,Married,$40K - $60K,Blue,2,2255,1733,4772
712236483,Existing Customer,41,F,2,Graduate,Single,Less than $40K,Gold,3,15704,1991,4487
711852783,Existing Customer,46,M,2,,Married,$60K - $80K,Blue,2,5746,1572,3446
780056733,Existing Customer,36,M,3,,Single,$40K - $60K,Blue,6,8436,2517,2627
796903083,Attrited Customer,47,F,1,Doctorate,Married,$40K - $60K,Blue,3,1438.3,0,2584
716014983,Existing Customer,56,F,3,High School,Single,Less than $40K,Blue,5,8340,1902,3755
712521783,Existing Customer,54,M,3,Graduate,,$80K - $120K,Blue,2,15108,1288,3713
780045708,Existing Customer,42,F,3,Graduate,Single,$40K - $60K,Silver,2,15104,1204,4259
719488008,Existing Customer,39,F,1,Graduate,Married,Less than $40K,Blue,3,2490,1281,1902
771575058,Existing Customer,45,M,1,Graduate,Married,Less than $40K,Blue,3,2009,1795,3172
772137183,Attrited Customer,52,M,2,Graduate,Single,$120K +,Blue,3,31668,810,1822
779709033,Existing Customer,46,M,4,,Married,$60K - $80K,Blue,3,5735,2410,3908
709716258,Existing Customer,48,M,3,High School,,$80K - $120K,Blue,1,7633,1707,1807
737986083,Existing Customer,46,M,3,High School,Single,$60K - $80K,Blue,1,23642,2049,3139
713343333,Existing Customer,42,M,3,,Married,$40K - $60K,Blue,3,6698,1327,4065
779331558,Existing Customer,45,F,2,,Single,Less than $40K,Blue,3,1438.3,0,2598
714973758,Existing Customer,50,F,3,Graduate,Single,Less than $40K,Blue,3,1438.3,1002,2004
718009158,Existing Customer,50,F,3,Uneducated,Single,Less than $40K,Blue,2,2563,1860,3774
789597408,Existing Customer,39,F,1,Post-Graduate,Single,$40K - $60K,Silver,2,17814,0,4712
712165308,Existing Customer,45,F,2,Doctorate,Single,,Blue,2,7738,947,4255
821768658,Attrited Customer,52,M,0,,Single,$120K +,Blue,5,13114,2247,2474
719341683,Existing Customer,42,M,2,,Married,$120K +,Blue,2,34516,1067,4281
708637758,Existing Customer,49,F,3,Graduate,Single,,Blue,3,17345,545,3523
779974758,Existing Customer,51,M,2,College,Single,$120K +,Blue,3,8706,868,3203
821815458,Existing Customer,48,M,3,High School,Single,$60K - $80K,Blue,1,19272,1519,3398
711708408,Existing Customer,52,F,3,High School,Married,,Blue,3,4798,0,3967
812449758,Attrited Customer,43,M,3,High School,Single,$60K - $80K,Blue,3,12254,0,2129
715682208,Existing Customer,49,M,3,Doctorate,Married,$80K - $120K,Blue,1,9549,0,4629
719914908,Existing Customer,37,M,2,Uneducated,Divorced,Less than $40K,Silver,3,11568,1846,1701
714744783,Existing Customer,48,F,3,,Married,Less than $40K,Blue,1,6197,1219,3825
710809833,Existing Customer,40,M,3,Graduate,Married,$80K - $120K,Silver,1,34516,0,3193
720942333,Existing Customer,49,M,2,,Married,$40K - $60K,Blue,3,5137,0,2043
709423158,Existing Customer,46,M,4,Graduate,Single,$80K - $120K,Blue,3,1791,1337,3592
718307433,Existing Customer,50,F,0,Graduate,Single,Less than $40K,Blue,1,7238,2111,2025
772607433,Existing Customer,50,M,3,High School,Married,$80K - $120K,Blue,2,4514,2016,4107
801709308,Existing Customer,44,F,4,Uneducated,Married,,Blue,1,5366,968,4558
778502958,Existing Customer,47,M,3,,Divorced,$60K - $80K,Silver,2,29812,2031,2385
806656083,Existing Customer,48,F,2,Graduate,Married,$40K - $60K,Blue,2,9559,1514,4064
823635033,Existing Customer,49,F,2,High School,Married,Less than $40K,Blue,2,8353,1535,4200
718739508,Existing Customer,51,F,5,,Married,Less than $40K,Blue,2,5455,1217,3863
709272333,Existing Customer,59,F,1,Uneducated,,Less than $40K,Blue,3,9899,2023,4579
721538883,Existing Customer,45,M,4,Graduate,Single,$40K - $60K,Silver,3,15578,0,4449
718835583,Existing Customer,50,F,1,Graduate,Married,,Blue,2,15641,2379,3769
827970933,Existing Customer,46,F,4,Graduate,Married,Less than $40K,Blue,2,3504,1698,4439
719888358,Existing Customer,47,M,1,,Divorced,$80K - $120K,Blue,3,18432,1422,2748
717030633,Existing Customer,46,M,4,College,Single,$60K - $80K,Blue,3,2369,1405,3034
815085708,Attrited Customer,60,F,0,High School,Single,$40K - $60K,Blue,5,10882,2517,1861
716332533,Existing Customer,38,F,3,,,$40K - $60K,Blue,1,3509,1819,4712
822964683,Existing Customer,51,F,1,Graduate,Single,Less than $40K,Blue,3,2469,1491,4351
719335233,Existing Customer,47,F,3,Uneducated,Married,Less than $40K,Silver,3,14335,938,3610
779683683,Existing Customer,47,M,3,High School,Single,$40K - $60K,Blue,3,4005,1985,2344
712653183,Existing Customer,49,F,4,,Single,Less than $40K,Blue,1,1976,1694,3675
715485483,Attrited Customer,39,F,5,Graduate,Married,Less than $40K,Blue,3,3664,0,1479
788912658,Existing Customer,44,F,2,,Married,Less than $40K,Blue,1,3734,0,3144
711396483,Existing Customer,40,M,2,Graduate,Single,$40K - $60K,Blue,2,6033,0,4505
789220008,Existing Customer,56,M,3,High School,Married,$80K - $120K,Blue,2,4531,0,1425
716436483,Existing Customer,45,F,3,Uneducated,,Less than $40K,Blue,4,6245,0,2521
717661908,Existing Customer,37,M,5,Doctorate,Single,$80K - $120K,Silver,1,34516,0,2681
778459833,Existing Customer,42,M,5,Graduate,Married,$60K - $80K,Blue,2,11880,2025,1789
769448658,Existing Customer,43,F,2,,Married,Less than $40K,Blue,2,4188,0,3492
820346133,Existing Customer,59,F,2,Uneducated,Single,Less than $40K,Blue,1,9344,1334,4154
720119808,Existing Customer,42,M,3,High School,Married,$80K - $120K,Blue,2,24126,948,3342
721523658,Existing Customer,46,M,5,High School,,$120K +,Blue,3,34516,772,3699
711176133,Existing Customer,28,M,0,High School,Single,Less than $40K,Blue,3,2295,1015,3366
794560833,Attrited Customer,47,F,3,Graduate,Married,$40K - $60K,Blue,3,5496,0,1913
718197108,Attrited Customer,54,M,2,Graduate,Single,$80K - $120K,Blue,3,12342,0,1430
713750583,Existing Customer,55,F,1,College,,Less than $40K,Blue,2,1928,1125,2190
769576608,Existing Customer,62,M,1,Uneducated,Single,$60K - $80K,Blue,1,12814,1010,3566
708626058,Existing Customer,49,F,2,Uneducated,Married,Less than $40K,Blue,2,5242,1465,4098
710333883,Attrited Customer,48,M,3,Graduate,Married,$60K - $80K,Blue,2,8808,390,1905
715401633,Existing Customer,43,F,3,Graduate,Single,Less than $40K,Blue,1,4469,2002,2111
755220783,Existing Customer,51,M,1,Doctorate,Married,$80K - $120K,Blue,2,8031,1167,3576
789603183,Existing Customer,48,M,4,High School,,$60K - $80K,Blue,1,9728,0,3756
767564358,Existing Customer,47,F,5,Doctorate,Married,$40K - $60K,Blue,1,4748,1008,3197
789744033,Existing Customer,50,M,2,Graduate,Single,$80K - $120K,Blue,1,19999,1007,3183
709887483,Existing Customer,56,M,2,Uneducated,Divorced,$40K - $60K,Blue,1,6331,1420,3527
779765058,Existing Customer,43,M,2,,Single,$40K - $60K,Blue,1,9662,817,3817
789177333,Attrited Customer,47,F,2,Graduate,Married,Less than $40K,Blue,3,1693,1088,2104
717262833,Existing Customer,49,F,3,,Married,Less than $40K,Blue,2,2964,2043,4345
714878508,Existing Customer,48,F,2,High School,Single,Less than $40K,Blue,3,5483,535,2051
711079308,Attrited Customer,40,M,3,Graduate,Married,$60K - $80K,Blue,2,15186,0,1884
794510358,Existing Customer,41,M,3,Graduate,Married,$80K - $120K,Blue,3,33408,0,3754
715033533,Existing Customer,43,F,2,High School,Married,Less than $40K,Blue,2,3125,2517,4422
779400183,Existing Customer,42,M,3,Graduate,Single,$60K - $80K,Blue,3,2934,2517,2484
716636808,Existing Customer,39,M,3,Graduate,Single,$120K +,Blue,2,34516,0,3572
708733983,Attrited Customer,50,F,1,Doctorate,Single,$40K - $60K,Blue,3,5349,2391,2122
710521383,Existing Customer,50,M,3,Uneducated,Single,$80K - $120K,Blue,2,9810,1838,2247
720075558,Existing Customer,50,M,4,College,Married,$120K +,Blue,1,7084,0,3838
716468658,Existing Customer,51,F,2,,Single,Less than $40K,Blue,1,3537,0,4101
717569283,Existing Customer,47,M,5,Doctorate,Single,Less than $40K,Blue,1,8896,1338,4252
787491483,Existing Customer,41,M,3,,Divorced,$80K - $120K,Blue,2,30733,1153,3455
779995833,Existing Customer,49,M,0,,Married,$60K - $80K,Blue,2,10177,1748,3557
714215058,Existing Customer,42,F,3,High School,Married,Less than $40K,Blue,2,6848,0,4006
789407958,Existing Customer,42,M,1,Graduate,Married,$60K - $80K,Blue,2,17165,1153,4063
715118058,Existing Customer,45,M,3,Graduate,Married,$80K - $120K,Blue,3,20274,2100,5274
713672208,Existing Customer,50,M,1,Doctorate,Divorced,$60K - $80K,Blue,5,19939,0,3342
720865383,Existing Customer,53,M,3,Graduate,Single,$120K +,Blue,3,3378,1852,4437
713701533,Existing Customer,51,M,2,,Married,$80K - $120K,Blue,3,9773,1998,3578
778895883,Existing Customer,50,F,1,,Married,,Blue,3,3668,0,4430
719655258,Existing Customer,64,M,0,Graduate,Single,Less than $40K,Blue,2,3196,0,3412
711205758,Attrited Customer,45,M,3,College,Single,$80K - $120K,Silver,3,34516,0,2534
806264958,Existing Customer,52,F,2,High School,Single,Less than $40K,Blue,2,7030,994,3211
714659133,Attrited Customer,47,M,5,High School,Married,$80K - $120K,Blue,2,9410,0,2178
716425833,Attrited Customer,38,M,2,Graduate,Single,$120K +,Blue,2,34516,1229,1797
712166583,Existing Customer,45,F,0,Graduate,Married,Less than $40K,Blue,3,4096,1468,3490
713124558,Existing Customer,43,F,2,Graduate,Married,,Blue,1,7210,782,4249
714048783,Existing Customer,57,M,2,High School,Single,$80K - $120K,Blue,3,8026,2202,4072
708784908,Existing Customer,47,F,3,Graduate,,,Blue,1,18064,2039,4435
714332658,Existing Customer,42,F,3,Graduate,Single,Less than $40K,Blue,2,5596,1086,3896
719169783,Existing Customer,52,F,2,Uneducated,Married,Less than $40K,Blue,3,6897,640,2781
718270833,Existing Customer,48,F,3,Post-Graduate,Married,Less than $40K,Silver,3,13991,1580,4100
721268133,Existing Customer,44,M,3,Post-Graduate,Married,$40K - $60K,Blue,2,11366,2109,3495
795343683,Existing Customer,40,F,3,High School,Single,Less than $40K,Blue,1,1707,989,3935
715611933,Existing Customer,50,F,4,Doctorate,Married,,Blue,4,23692,2402,3632
711184983,Existing Customer,41,M,5,,,$80K - $120K,Blue,2,11191,0,3839
779601783,Existing Customer,42,F,5,College,Married,Less than $40K,Blue,1,3476,700,4364
784263558,Existing Customer,43,M,2,Uneducated,Single,$60K - $80K,Silver,3,27781,0,3184
720795858,Existing Customer,44,M,4,Graduate,Single,$60K - $80K,Blue,3,10534,0,3456
756629133,Existing Customer,61,F,1,Graduate,Single,Less than $40K,Blue,2,2721,0,2088
714387108,Existing Customer,51,M,3,Graduate,Single,$80K - $120K,Blue,2,10458,0,3481
712164333,Attrited Customer,40,M,4,High School,Married,$60K - $80K,Blue,3,12544,1636,1758
714429258,Existing Customer,46,M,5,Doctorate,Single,$60K - $80K,Blue,3,11464,0,3660
796791258,Existing Customer,50,M,1,Uneducated,Married,$120K +,Blue,2,3104,1791,4006
